PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31398917","Sensor Networks for Aerospace Human-Machine Systems","Pongsakornsathien N, Lim Y, Gardi A, Hilton S, Planke L, Sabatini R, Kistan T, Ezer N.","Sensors (Basel). 2019 Aug 8;19(16):3465. doi: 10.3390/s19163465.","Pongsakornsathien N","Sensors (Basel)","2019","2019/08/11","PMC6720637","","10.3390/s19163465"
"30146908","[Primary care of refugees and migrants. Lesson learnt from the EUR-HUMAN project]","Rurik I, Kolozsvári LR, Aarendonk D, Angelaki A, Ajdukovic D, Dowrick C, Dückers M, Hoffmann K, Jancsó Z, Jirovsky E, Katz Z, Mechili EA, van den Muijsenbergh M, Nánási A, Petelos E, Rotar-Pavlic D, Sifaki-Pistolla D, Tamás H, Roland P, Ungvári T, Lionis C.","Orv Hetil. 2018 Sep;159(35):1414-1422. doi: 10.1556/650.2018.31187.","Rurik I","Orv Hetil","2018","2018/08/28","","","10.1556/650.2018.31187"
"37229509","Cortical Tracking of Continuous Speech Under Bimodal Divided Attention","Xie Z, Brodbeck C, Chandrasekaran B.","Neurobiol Lang (Camb). 2023 Apr 11;4(2):318-343. doi: 10.1162/nol_a_00100. eCollection 2023.","Xie Z","Neurobiol Lang (Camb)","2023","2023/05/25","PMC10205152","","10.1162/nol_a_00100"
"29163123","Closed-Loop Hybrid Gaze Brain-Machine Interface Based Robotic Arm Control with Augmented Reality Feedback","Zeng H, Wang Y, Wu C, Song A, Liu J, Ji P, Xu B, Zhu L, Li H, Wen P.","Front Neurorobot. 2017 Oct 31;11:60. doi: 10.3389/fnbot.2017.00060. eCollection 2017.","Zeng H","Front Neurorobot","2017","2017/11/23","PMC5671634","","10.3389/fnbot.2017.00060"
"31822715","Optimising non-invasive brain-computer interface systems for free communication between naïve human participants","Renton AI, Mattingley JB, Painter DR.","Sci Rep. 2019 Dec 10;9(1):18705. doi: 10.1038/s41598-019-55166-y.","Renton AI","Sci Rep","2019","2019/12/12","PMC6904487","","10.1038/s41598-019-55166-y"
"25463243","Shaped by our thoughts--a new task to assess spontaneous cognition and its associated neural correlates in the default network","O'Callaghan C, Shine JM, Lewis SJ, Andrews-Hanna JR, Irish M.","Brain Cogn. 2015 Feb;93:1-10. doi: 10.1016/j.bandc.2014.11.001. Epub 2014 Nov 18.","O'Callaghan C","Brain Cogn","2015","2014/12/03","","","10.1016/j.bandc.2014.11.001"
"34453386","Quality of professional life of primary healthcare nurses: A systematic review","Laserna Jiménez C, Casado Montañés I, Carol M, Guix-Comellas EM, Fabrellas N.","J Clin Nurs. 2022 May;31(9-10):1097-1112. doi: 10.1111/jocn.16015. Epub 2021 Aug 27.","Laserna Jiménez C","J Clin Nurs","2022","2021/08/28","","","10.1111/jocn.16015"
"34410543","Case fatality inequalities of critically ill COVID-19 patients according to patient-, hospital- and region-related factors: a French nationwide study","Guillon A, Laurent E, Duclos A, Godillon L, Dequin PF, Agrinier N, Kimmoun A, Grammatico-Guillon L.","Ann Intensive Care. 2021 Aug 19;11(1):127. doi: 10.1186/s13613-021-00915-4.","Guillon A","Ann Intensive Care","2021","2021/08/19","PMC8375279","","10.1186/s13613-021-00915-4"
"31694621","Cost of incorrect application of antithrombotic prophylaxis prior to invasive procedures","Cuevas MV, Martínez-Sancho I, Arribas J, García-Díaz C, Cuevas B.","BMC Health Serv Res. 2019 Nov 6;19(1):802. doi: 10.1186/s12913-019-4669-x.","Cuevas MV","BMC Health Serv Res","2019","2019/11/08","PMC6833205","","10.1186/s12913-019-4669-x"
"30154696","Identifying the Causes of Drivers' Hazardous States Using Driver Characteristics, Vehicle Kinematics, and Physiological Measurements","Darzi A, Gaweesh SM, Ahmed MM, Novak D.","Front Neurosci. 2018 Aug 14;12:568. doi: 10.3389/fnins.2018.00568. eCollection 2018.","Darzi A","Front Neurosci","2018","2018/08/30","PMC6102354","","10.3389/fnins.2018.00568"
"29275350","Workflow interruptions and stress atwork: a mixed-methods study among physicians and nurses of a multidisciplinary emergency department","Weigl M, Beck J, Wehler M, Schneider A.","BMJ Open. 2017 Dec 22;7(12):e019074. doi: 10.1136/bmjopen-2017-019074.","Weigl M","BMJ Open","2017","2017/12/25","PMC5770922","","10.1136/bmjopen-2017-019074"
"26921682","Stability and Workload of the Virtual Reality-Based Simulator-2","Kamaraj DC, Dicianno BE, Mahajan HP, Buhari AM, Cooper RA.","Arch Phys Med Rehabil. 2016 Jul;97(7):1085-1092.e1. doi: 10.1016/j.apmr.2016.01.032. Epub 2016 Feb 26.","Kamaraj DC","Arch Phys Med Rehabil","2016","2016/02/28","","","10.1016/j.apmr.2016.01.032"
"33558985","Biphasic dynamics of beta cell mass in a mouse model of congenital hyperinsulinism: implications for type 2 diabetes","Tornovsky-Babeay S, Weinberg-Corem N, Ben-Haroush Schyr R, Avrahami D, Lavi J, Feleke E, Kaestner KH, Dor Y, Glaser B.","Diabetologia. 2021 May;64(5):1133-1143. doi: 10.1007/s00125-021-05390-x. Epub 2021 Feb 9.","Tornovsky-Babeay S","Diabetologia","2021","2021/02/09","PMC8117185","NIHMS1682432","10.1007/s00125-021-05390-x"
"33909698","Employment preferences of healthcare workers in South Africa: Findings from a discrete choice experiment","Mumbauer A, Strauss M, George G, Ngwepe P, Bezuidenhout C, de Vos L, Medina-Marino A.","PLoS One. 2021 Apr 28;16(4):e0250652. doi: 10.1371/journal.pone.0250652. eCollection 2021.","Mumbauer A","PLoS One","2021","2021/04/28","PMC8081228","","10.1371/journal.pone.0250652"
"37340494","Performance of active learning models for screening prioritization in systematic reviews: a simulation study into the Average Time to Discover relevant records","Ferdinands G, Schram R, de Bruin J, Bagheri A, Oberski DL, Tummers L, Teijema JJ, van de Schoot R.","Syst Rev. 2023 Jun 20;12(1):100. doi: 10.1186/s13643-023-02257-7.","Ferdinands G","Syst Rev","2023","2023/06/20","PMC10280866","","10.1186/s13643-023-02257-7"
"27222445","Safety risks associated with physical interactions between patients and caregivers during treatment and care delivery in Home Care settings: A systematic review","Hignett S, Edmunds Otter M, Keen C.","Int J Nurs Stud. 2016 Jul;59:1-14. doi: 10.1016/j.ijnurstu.2016.02.011. Epub 2016 Feb 22.","Hignett S","Int J Nurs Stud","2016","2016/05/26","","","10.1016/j.ijnurstu.2016.02.011"
"26608045","[Investigation of the relationship between convenient visits and doctors' fatigue using burnout and work engagement scales]","Matsumoto Y, Hoshiko M, Morimatsu Y, Mori M, Kushino N, Ishitake T.","Nihon Koshu Eisei Zasshi. 2015;62(9):556-65. doi: 10.11236/jph.62.9_556.","Matsumoto Y","Nihon Koshu Eisei Zasshi","2015","2015/11/27","","","10.11236/jph.62.9_556"
"28326188","Physical workload is associated with increased risk of rheumatoid arthritis: results from a Swedish population-based case-control study","Zeng P, Klareskog L, Alfredsson L, Bengtsson C.","RMD Open. 2017 Mar 14;3(1):e000324. doi: 10.1136/rmdopen-2016-000324. eCollection 2017.","Zeng P","RMD Open","2017","2017/03/23","PMC5353304","","10.1136/rmdopen-2016-000324"
"38116534","Medical residency in Portugal: a cross-sectional study on the working conditions","Chen-Xu J, Miranda Castilho B, Moura Fernandes B, Silva Gonçalves D, Ferreira A, Gonçalves AC, Ferreira Vieira M, Silva AM, Borges F, Paes Mamede M.","Front Health Serv. 2023 Dec 5;3:1190357. doi: 10.3389/frhs.2023.1190357. eCollection 2023.","Chen-Xu J","Front Health Serv","2023","2023/12/20","PMC10728646","","10.3389/frhs.2023.1190357"
"35326364","The Elephant in the Room: A Cross-Sectional Study on the Stressful Psychological Effects of the COVID-19 Pandemic in Mental Healthcare Workers","Minelli A, Silva RC, Barlati S, Vezzoli M, Carletto S, Isabello C, Bortolomasi M, Nibbio G, Lisoni J, Menesello V, Perusi G, Accardo V, Deste G, Vita A.","Brain Sci. 2022 Mar 19;12(3):408. doi: 10.3390/brainsci12030408.","Minelli A","Brain Sci","2022","2022/03/25","PMC8946286","","10.3390/brainsci12030408"
"34838045","Healthcare providers' perspectives on integrating NCDs into primary healthcare in Thailand: a mixed method study","Tuangratananon T, Julchoo S, Phaiyarom M, Panichkriangkrai W, Pudpong N, Patcharanarumol W, Tangcharoensathien V.","Health Res Policy Syst. 2021 Nov 27;19(1):139. doi: 10.1186/s12961-021-00791-1.","Tuangratananon T","Health Res Policy Syst","2021","2021/11/28","PMC8626719","","10.1186/s12961-021-00791-1"
"32758040","An integrated 1D breathing lung simulation with relative hysteresis of airway structure and regional pressure for healthy and asthmatic human lungs","Yoon S, Tam TM, Rajaraman PK, Lin CL, Tawhai M, Hoffman EA, Choi S.","J Appl Physiol (1985). 2020 Oct 1;129(4):732-747. doi: 10.1152/japplphysiol.00176.2020. Epub 2020 Aug 6.","Yoon S","J Appl Physiol (1985)","2020","2020/08/08","","","10.1152/japplphysiol.00176.2020"
"31514728","Identifying policies and strategies for general practitioner retention in direct patient care in the United Kingdom: a RAND/UCLA appropriateness method panel study","Chilvers R, Richards SH, Fletcher E, Aylward A, Dean S, Salisbury C, Campbell J.","BMC Fam Pract. 2019 Sep 12;20(1):130. doi: 10.1186/s12875-019-1020-x.","Chilvers R","BMC Fam Pract","2019","2019/09/14","PMC6743144","","10.1186/s12875-019-1020-x"
"25745122","Predictors of workforce retention among Malawian nurse graduates of a scholarship program: a mixed-methods study","Schmiedeknecht K, Perera M, Schell E, Jere J, Geoffroy E, Rankin S.","Glob Health Sci Pract. 2015 Mar 5;3(1):85-96. doi: 10.9745/GHSP-D-14-00170. Print 2015 Mar.","Schmiedeknecht K","Glob Health Sci Pract","2015","2015/03/07","PMC4356277","","10.9745/GHSP-D-14-00170"
"34544762","Aperiodic and Periodic Components of Ongoing Oscillatory Brain Dynamics Link Distinct Functional Aspects of Cognition across Adult Lifespan","Thuwal K, Banerjee A, Roy D.","eNeuro. 2021 Oct 25;8(5):ENEURO.0224-21.2021. doi: 10.1523/ENEURO.0224-21.2021. Print 2021 Sep-Oct.","Thuwal K","eNeuro","2021","2021/09/21","PMC8547598","","10.1523/ENEURO.0224-21.2021"
"33707545","Exploring a sustainable building's impact on occupant mental health and cognitive function in a virtual environment","Hu M, Simon M, Fix S, Vivino AA, Bernat E.","Sci Rep. 2021 Mar 11;11(1):5644. doi: 10.1038/s41598-021-85210-9.","Hu M","Sci Rep","2021","2021/03/12","PMC7970961","","10.1038/s41598-021-85210-9"
"31160537","Functional Involvement of Human Periaqueductal Gray and Other Midbrain Nuclei in Cognitive Control","Kragel PA, Bianciardi M, Hartley L, Matthewson G, Choi JK, Quigley KS, Wald LL, Wager TD, Feldman Barrett L, Satpute AB.","J Neurosci. 2019 Jul 31;39(31):6180-6189. doi: 10.1523/JNEUROSCI.2043-18.2019. Epub 2019 Jun 3.","Kragel PA","J Neurosci","2019","2019/06/05","PMC6668211","","10.1523/JNEUROSCI.2043-18.2019"
"36440407","Cities and neuroscience research: A systematic literature review","Ancora LA, Blanco-Mora DA, Alves I, Bonifácio A, Morgado P, Miranda B.","Front Psychiatry. 2022 Nov 10;13:983352. doi: 10.3389/fpsyt.2022.983352. eCollection 2022.","Ancora LA","Front Psychiatry","2022","2022/11/28","PMC9684645","","10.3389/fpsyt.2022.983352"
"32606081","Prospective evaluation of an artificial intelligence-enabled algorithm for automated diabetic retinopathy screening of 30 000 patients","Heydon P, Egan C, Bolter L, Chambers R, Anderson J, Aldington S, Stratton IM, Scanlon PH, Webster L, Mann S, du Chemin A, Owen CG, Tufail A, Rudnicka AR.","Br J Ophthalmol. 2021 May;105(5):723-728. doi: 10.1136/bjophthalmol-2020-316594. Epub 2020 Jun 30.","Heydon P","Br J Ophthalmol","2021","2020/07/02","PMC8077216","","10.1136/bjophthalmol-2020-316594"
"27235126","Optical measures of changes in cerebral vascular tone during voluntary breath holding and a Sternberg memory task","Tan CH, Low KA, Schneider-Garces N, Zimmerman B, Fletcher MA, Maclin EL, Chiarelli AM, Gratton G, Fabiani M.","Biol Psychol. 2016 Jul;118:184-194. doi: 10.1016/j.biopsycho.2016.05.008. Epub 2016 May 24.","Tan CH","Biol Psychol","2016","2016/05/29","PMC9906974","NIHMS1860475","10.1016/j.biopsycho.2016.05.008"
"27681280","[Work environments for healthy and motivated public health nurses]","Saito N, Yamamoto T, Kitaike T.","Nihon Koshu Eisei Zasshi. 2016;63(8):397-408. doi: 10.11236/jph.63.8_397.","Saito N","Nihon Koshu Eisei Zasshi","2016","2016/09/30","","","10.11236/jph.63.8_397"
"38495514","An optimized culturomics strategy for isolation of human milk microbiota","Wang F, Yu L, Ren Y, Zhang Q, He S, Zhao M, He Z, Gao Q, Chen J.","Front Microbiol. 2024 Mar 1;15:1272062. doi: 10.3389/fmicb.2024.1272062. eCollection 2024.","Wang F","Front Microbiol","2024","2024/03/18","PMC10940525","","10.3389/fmicb.2024.1272062"
"32138541","Myocardial Energetics in Obesity: Enhanced ATP Delivery Through Creatine Kinase With Blunted Stress Response","Rayner JJ, Peterzan MA, Watson WD, Clarke WT, Neubauer S, Rodgers CT, Rider OJ.","Circulation. 2020 Apr 7;141(14):1152-1163. doi: 10.1161/CIRCULATIONAHA.119.042770. Epub 2020 Mar 6.","Rayner JJ","Circulation","2020","2020/03/07","PMC7144750","","10.1161/CIRCULATIONAHA.119.042770"
"27455207","Nurse workload and inexperienced medical staff members are associated with seasonal peaks in severe adverse events in the adult medical intensive care unit: A seven-year prospective study","Faisy C, Davagnar C, Ladiray D, Djadi-Prat J, Esvan M, Lenain E, Durieux P, Leforestier JF, Marlet C, Seijo M, Guillou A.","Int J Nurs Stud. 2016 Oct;62:60-70. doi: 10.1016/j.ijnurstu.2016.07.013. Epub 2016 Jul 16.","Faisy C","Int J Nurs Stud","2016","2016/07/26","","","10.1016/j.ijnurstu.2016.07.013"
"32287120","Autonomous Systems in Anesthesia: Where Do We Stand in 2020? A Narrative Review","Zaouter C, Joosten A, Rinehart J, Struys MMRF, Hemmerling TM.","Anesth Analg. 2020 May;130(5):1120-1132. doi: 10.1213/ANE.0000000000004646.","Zaouter C","Anesth Analg","2020","2020/04/15","","","10.1213/ANE.0000000000004646"
"37331466","Integrated metabolic and epigenetic mechanisms in cardiomyocyte proliferation","Huang L, Wang Q, Gu S, Cao N.","J Mol Cell Cardiol. 2023 Aug;181:79-88. doi: 10.1016/j.yjmcc.2023.06.002. Epub 2023 Jun 17.","Huang L","J Mol Cell Cardiol","2023","2023/06/18","","","10.1016/j.yjmcc.2023.06.002"
"37244632","Equids in Equine Assisted Services: A Scoping Review","Rankins EM, McKeever KH, Malinowski K.","J Equine Vet Sci. 2023 Aug;127:104825. doi: 10.1016/j.jevs.2023.104825. Epub 2023 May 26.","Rankins EM","J Equine Vet Sci","2023","2023/05/27","","","10.1016/j.jevs.2023.104825"
"36091046","MMKP: A mind mapping knowledgebase prototyping tool for precision medicine","Liang S, Li Y, Dong Q, Chen X.","Front Immunol. 2022 Aug 25;13:923528. doi: 10.3389/fimmu.2022.923528. eCollection 2022.","Liang S","Front Immunol","2022","2022/09/12","PMC9452637","","10.3389/fimmu.2022.923528"
"39533460","The Challenges of Forensic Medicine in Victim Identification in the Wake of the October 7th (2023) Mass Casualty Event","Kugel C, Nachman RP, Katz I, Dotan A, Zandman-Goddard G, Shoenfeld Y.","Isr Med Assoc J. 2024 Nov;26(10):603-607.","Kugel C","Isr Med Assoc J","2024","2024/11/13","","",""
"38774468","Autonomous ultrasound scanning robotic system based on human posture recognition and image servo control: an application for cardiac imaging","Tang X, Wang H, Luo J, Jiang J, Nian F, Qi L, Sang L, Gan Z.","Front Robot AI. 2024 May 7;11:1383732. doi: 10.3389/frobt.2024.1383732. eCollection 2024.","Tang X","Front Robot AI","2024","2024/05/22","PMC11106497","","10.3389/frobt.2024.1383732"
"37496464","Vigilance Decrement During On-Road Partially Automated Driving Across Four Systems","Biondi FN, McDonnell AS, Mahmoodzadeh M, Jajo N, Balakumar Balasingam, Strayer DL.","Hum Factors. 2024 Sep;66(9):2179-2190. doi: 10.1177/00187208231189658. Epub 2023 Jul 27.","Biondi FN","Hum Factors","2024","2023/07/27","PMC11344368","","10.1177/00187208231189658"
"37457414","Barriers and Problems in Implementing Health-Associated Infections Surveillance Systems in Iran: A Qualitative Study","Nasiri N, Mangolian Shahrbabaki P, Sharifi A, Ghasemzadeh I, Khalili M, Karamoozian A, Khalooei A, Haghdoost A, Sharifi H.","Med J Islam Repub Iran. 2023 May 23;37:57. doi: 10.47176/mjiri.37.57. eCollection 2023.","Nasiri N","Med J Islam Repub Iran","2023","2023/07/17","PMC10349358","","10.47176/mjiri.37.57"
"37443668","The Application of Deep Learning for the Segmentation and Classification of Coronary Arteries","Kaba Ş, Haci H, Isin A, Ilhan A, Conkbayir C.","Diagnostics (Basel). 2023 Jul 5;13(13):2274. doi: 10.3390/diagnostics13132274.","Kaba Ş","Diagnostics (Basel)","2023","2023/07/14","PMC10340769","","10.3390/diagnostics13132274"
"30098396","Fluorescent genetic barcoding for cellular multiplex analyses","Maetzig T, Morgan M, Schambach A.","Exp Hematol. 2018 Nov;67:10-17. doi: 10.1016/j.exphem.2018.08.001. Epub 2018 Aug 8.","Maetzig T","Exp Hematol","2018","2018/08/12","","","10.1016/j.exphem.2018.08.001"
"27800092","Factors influencing the migration of West African health professionals","Lowe M, Chen DR.","Pan Afr Med J. 2016 Jul 14;24:237. doi: 10.11604/pamj.2016.24.237.9402. eCollection 2016.","Lowe M","Pan Afr Med J","2016","2016/11/02","PMC5075485","","10.11604/pamj.2016.24.237.9402"
"38392403","Multifractal Multiscale Analysis of Human Movements during Cognitive Tasks","Faini A, Arsac LM, Deschodt-Arsac V, Castiglioni P.","Entropy (Basel). 2024 Feb 8;26(2):148. doi: 10.3390/e26020148.","Faini A","Entropy (Basel)","2024","2024/02/23","PMC10888086","","10.3390/e26020148"
"38019695","Reconstruction of exposure to methylene diphenyl-4,4'-diisocyanate (MDI) aerosol using computational fluid dynamics, physiologically based toxicokinetics and statistical modeling","Mozaffari S, Bayatian M, Hsieh NH, Khadem M, Garmaroudi AA, Ashrafi K, Shahtaheri SJ.","Inhal Toxicol. 2023 Oct-Nov;35(11-12):285-299. doi: 10.1080/08958378.2023.2285772. Epub 2023 Dec 7.","Mozaffari S","Inhal Toxicol","2023","2023/11/29","","","10.1080/08958378.2023.2285772"
"34696189","Are We Facing a New Colposcopic Practice in the HPV Vaccination Era? Opportunities, Challenges, and New Perspectives","Lukic A, De Vincenzo R, Ciavattini A, Ricci C, Senatori R, Ruscito I, Frega A.","Vaccines (Basel). 2021 Sep 26;9(10):1081. doi: 10.3390/vaccines9101081.","Lukic A","Vaccines (Basel)","2021","2021/10/26","PMC8538171","","10.3390/vaccines9101081"
